	Pressure Time	Pressure 	Cycles Remaining	Recipe	Loop
	95.867	 0.332	100	100c_tio2	
	96.018	 0.331	100	100c_tio2	
	96.168	 0.332	100	100c_tio2	
	96.318	 0.332	100	100c_tio2	
	96.470	 0.332	100	100c_tio2	
	96.699	 0.334	100	100c_tio2	
	96.767	 0.332	100	100c_tio2	
	96.919	 0.332	100	100c_tio2	
	97.067	 0.329	100	100c_tio2	
	97.217	 0.329	100	100c_tio2	
	97.368	 0.329	100	100c_tio2	
	97.517	 0.329	100	100c_tio2	
	97.668	 0.333	100	100c_tio2	
	97.818	 0.333	100	100c_tio2	
	97.967	 0.333	100	100c_tio2	
	98.118	 0.333	100	100c_tio2	
	98.268	 0.333	100	100c_tio2	
	98.419	 0.333	100	100c_tio2	
	98.567	 0.333	100	100c_tio2	
	98.718	 0.333	100	100c_tio2	
	98.869	 0.333	100	100c_tio2	
	99.017	 0.332	100	100c_tio2	
	99.170	 0.328	100	100c_tio2	
	99.318	 0.328	100	100c_tio2	
	99.468	 0.328	100	100c_tio2	
	99.616	 0.328	100	100c_tio2	
	99.768	 0.327	100	100c_tio2	
	99.917	 0.328	100	100c_tio2	
	100.068	 0.328	100	100c_tio2	
	100.216	 0.328	100	100c_tio2	
	100.369	 0.328	100	100c_tio2	
	100.517	 0.327	100	100c_tio2	
	100.699	 0.329	100	100c_tio2	
	100.817	 0.328	100	100c_tio2	
	100.966	 0.328	100	100c_tio2	
	101.116	 0.327	100	100c_tio2	
	101.266	 0.328	100	100c_tio2	
	101.419	 0.328	100	100c_tio2	
	101.571	 0.328	100	100c_tio2	
	101.717	 0.332	100	100c_tio2	
	101.867	 0.332	100	100c_tio2	
	102.017	 0.332	100	100c_tio2	
	102.168	 0.332	100	100c_tio2	
	102.318	 0.332	100	100c_tio2	
	102.468	 0.332	100	100c_tio2	
	102.702	 0.334	100	100c_tio2	
	102.767	 0.332	100	100c_tio2	
	102.919	 0.332	100	100c_tio2	
	103.068	 0.328	100	100c_tio2	
